mode,eigval
1273,3.621131e+02
1274,3.627031e+02
1275,3.633730e+02
1276,3.645337e+02
1277,3.651323e+02
1278,3.667348e+02
1279,3.679703e+02
1280,3.689177e+02
1281,3.710106e+02
1282,3.713871e+02
1283,3.718135e+02
1284,3.726855e+02
1285,3.734098e+02
1286,3.757796e+02
1287,3.769307e+02
1288,3.780344e+02
1289,3.791856e+02
1290,3.796372e+02
1291,3.826010e+02
1292,3.840606e+02
1293,3.853707e+02
1294,3.866316e+02
1295,3.877745e+02
1296,3.888605e+02
1297,3.895681e+02
1298,3.909075e+02
1299,3.931812e+02
1300,3.937564e+02
1301,3.950588e+02
1302,3.968142e+02
1303,3.980344e+02
1304,3.990825e+02
1305,4.008923e+02
1306,4.018700e+02
1307,4.026463e+02
1308,4.054899e+02
1309,4.065697e+02
1310,4.084418e+02
1311,4.098332e+02
1312,4.109373e+02
1313,4.114059e+02
1314,4.121634e+02
1315,4.147644e+02
1316,4.148194e+02
1317,4.164233e+02
1318,4.169840e+02
1319,4.177323e+02
1320,4.189658e+02
1321,4.206684e+02
1322,4.229218e+02
1323,4.232410e+02
1324,4.243389e+02
1325,4.249791e+02
1326,4.263207e+02
1327,4.267521e+02
1328,4.280834e+02
1329,4.284898e+02
1330,4.308391e+02
1331,4.319248e+02
1332,4.325746e+02
1333,4.337575e+02
1334,4.353958e+02
1335,4.367780e+02
1336,4.375463e+02
1337,4.378484e+02
1338,4.389293e+02
1339,4.401225e+02
1340,4.418936e+02
1341,4.429746e+02
1342,4.431792e+02
1343,4.439074e+02
1344,4.453108e+02
1345,4.463345e+02
1346,4.466220e+02
1347,4.481748e+02
1348,4.492872e+02
1349,4.504477e+02
1350,4.519672e+02
1351,4.529273e+02
1352,4.535862e+02
1353,4.540839e+02
1354,4.549953e+02
1355,4.571439e+02
1356,4.581821e+02
1357,4.591488e+02
1358,4.598606e+02
1359,4.607542e+02
